gds_jan_cd,,gdm_media_name,gds_tax_type,,,gdm_media_cd,
9784337026087,ﾖｳｶｲﾑﾗ ﾉ ｻﾞｸｻﾞｸ ｲﾓﾎﾘ ｻﾞｸ ｻﾞｸ,ようかいむらのざくざくいもほり,1,1650,0,47110,1
9784838752249,ﾎﾝﾄｴｲｶﾞﾉﾊﾅｼ,本と映画のはなし。,1,896,0,40130,1
9784120046575,ﾄﾞﾐﾄﾘ- ﾄﾓｷﾝｽ,ドミトリーともきんす,1,1320,0,40200,1
9784845860531,ﾜｶﾒ ﾄ ﾅﾐ ﾄ ﾑｹﾞﾝ ﾉ ﾓﾉｶﾞﾀﾘ,わかめとなみとむげんのものがたり,1,4180,0,40200,1
9784862382382,ｺｳﾌｸ ﾉ ｵｳｼﾞ ｼﾝｿｳﾊﾞﾝ,幸福の王子　新装版,1,1430,0,46300,1
9784752002888,ｻｶﾅ ﾉ ｶｵ,さかなのかお,1,1540,0,47100,1
9784834027426,ﾎﾞｸ ﾉ ﾏﾏ ﾜ ｳﾝﾃﾝｼ,ぼくのママはうんてんし,1,1430,0,47110,1
9784323024448,ﾎﾞｸﾓﾉｶﾞﾀﾘ ﾎﾞｸ ﾓﾉｶﾞﾀﾘ,ボクものがたり,1,1540,0,47110,1
9784101349206,ｸﾁﾌﾞｴ ﾊﾞﾝﾁﾖｳ,くちぶえ番長,1,572,0,41100,1
9784043878024,ﾖﾙﾜﾐｼﾞｶｼｱﾙｹﾖｵﾄﾒ,夜は短し歩けよ乙女,1,616,0,41100,1
9784892386763,ｶﾛﾘ-ﾇ ﾎﾂｷﾖｸ ｴ ｲｸ,カロリ－ヌほっきょくへいく,1,1100,0,47110,1
9784166602513,ﾈﾅｶﾞﾗ ﾏﾅﾍﾞﾙ ｺｳｿﾞｳ ｼﾕｷﾞ,寝ながら学べる構造主義,1,759,0,41400,1
9784167910310,ｶｸﾒｲ ｾﾞﾝﾔ,革命前夜,1,1012,0,41100,1
9784150503918,ﾖｿｳ ﾄﾞｵﾘ ﾆ ﾌｺﾞｳﾘ ｺｳﾄﾞｳ ｹｲｻﾞｲｶﾞｸ ｶﾞ ｱｶｽ,予想どおりに不合理　行動経済学が明かす「,1,990,0,41100,1
9784102159712,ﾌｴﾙﾏ- ﾉ ｻｲｼﾕｳ ﾃｲﾘ,フェルマーの最終定理,1,935,0,41100,1
9784908925559,ﾓｳ ﾋﾄﾂ ﾉ ﾓﾝﾃﾚﾂｼﾞｵ ﾉ ﾓﾉｶﾞﾀﾘ,もうひとつのモンテレッジォの物語,1,1650,0,42200,1
9784065135129,ﾎﾞｸ ﾄ ﾆｹ,ぼくとニケ,1,1540,0,47100,1
9784140818220,ﾓﾔﾓﾔ ｿｳﾀﾞﾝ ｸﾘﾆﾂｸ ﾓﾔ ﾓﾔ,モヤモヤそうだんクリニック,1,1320,0,47100,1
9784798066233,ﾋﾆﾝﾁ ﾉｳﾘﾖｸ ｵ ﾊｸﾞｸﾑ ｴﾎﾝ ｶﾞｲﾄﾞ 180,非認知能力をはぐくむ絵本ガイド１８０,1,1760,0,43600,1
9784094088816,ｸﾁﾋﾞﾙﾆｳﾀｵ,くちびるに歌を,1,680,0,41100,1
9784487814077,ｷｶﾝｼﾔ ﾄ-ﾏｽ ﾃﾞ ﾂﾅｹﾞﾙ ﾋﾆﾝﾁ ﾉｳﾘﾖｸ ｺｿﾀﾞﾃ ﾌﾞﾂ,きかんしゃトーマスでつなげる非認知能力子育てブック,1,1870,0,42200,1
9784763135667,ｺﾄﾞｸ ﾜ ｹｾﾙ,「孤独」は消せる。,1,1540,0,47700,1
9784167741013,ｶﾗﾌﾙ,カラフル,1,682,0,41100,1
9784834026979,ﾅｶ ｵ ｿｳｿﾞｳ ｼﾃ ﾐﾖ ﾉｳｲﾝｸﾞ ﾊｳ KNOWING HOW,中をそうぞうしてみよ　Ｋｎｏｗｉｎｇ　ｈ,1,990,0,47110,1
9784800279828,ｶﾞﾝｼﾖｳﾒﾂﾉﾜﾅ,がん消滅の罠,1,748,0,41100,1
9784756255211,ﾊﾜｲ ｼﾝﾋﾟ ﾉ ﾓﾉｶﾞﾀﾘ ﾄ ﾗｸｴﾝ ﾉ ｾﾞﾂｹｲ,Ｈａｗａｉｉ神秘の物語と楽園の絶景,1,1650,0,46180,1
9784093886185,ｲﾁﾆﾁ ﾉ ｸﾛｳ ﾜ ｿﾉ ﾋ ﾀﾞｹ ﾃﾞ ｼﾞﾕｳﾌﾞﾝ ﾃﾞｽ,一日の苦労は、その日だけで十分です,1,1540,0,42200,1
9784800200723,ｺ-ﾋ-ﾃﾝ ﾀﾚ-ﾗﾝ ﾉ ｼﾞｹﾝﾎﾞ ﾏﾀ ｱｴﾀ ﾅﾗ ｱﾅﾀ ﾉ,珈琲店タレーランの事件簿　また会えたなら,1,712,0,41100,1
9784892387456,ｶﾛﾘ-ﾇ ﾄ ｵｳｻﾏ ｹ-ｷ,カロリ－ヌとおうさまケ－キ,1,1100,0,47110,1
9784892386732,ｶﾛﾘ-ﾇ ﾂｷ ｴ ｲｸ,カロリーヌつきへいく,1,1100,0,47110,1
9784892386718,ｶﾛﾘ-ﾇ ﾉ ﾀﾞｲｻ-ｶｽ,カロリーヌのだいサーカス,1,1100,0,47110,1
9784990628727,ｾｶｲ ﾉ ﾊｼﾞﾏﾘ,世界のはじまり,1,3960,0,46300,1
9784309274034,ﾐｽﾞ ﾉ ｲｷﾓﾉ,水の生きもの,1,4180,0,46300,1
9784006020316,ｶｶﾞﾐ ﾉ ﾅｶ ﾉ ｶｶﾞﾐ,鏡のなかの鏡,1,1100,0,41100,1
9784150311285,ｸﾛﾈｺ ﾉ ﾕｳﾎ ｱﾙｲﾜ ﾋﾞｶﾞｸ ｺｳｷﾞ,黒猫の遊歩あるいは美学講義,1,770,0,41100,1
9784041800089,ｷﾂﾁﾝ,キッチン,1,440,0,41100,1
9784778311872,ﾛﾂｸ ﾃﾞ ﾄﾞｸﾘﾂ ｽﾙ ﾎｳﾎｳ,ロックで独立する方法,1,1848,0,42200,1
9784061585775,ﾖｳｼﾞﾖｳｸﾝ,養生訓,1,1474,0,41100,1
9784834008531,ｸﾀﾞﾓﾉ,くだもの,1,990,0,47110,1
9784834011869,ｵﾆｷﾞﾘ,おにぎり,1,990,0,47110,1
9784532358754,ﾌﾟﾘﾝｼﾌﾟﾙｽﾞ ﾌｵ- ｻｸｾｽ,プリンシプルズ・フォー・サクセス,1,1980,0,42300,1
9784834005394,ﾀﾋﾞﾉｴﾎﾝ,旅の絵本,1,1540,0,47110,1
9784309027654,ﾉﾘ ﾄ ﾀﾏｺﾞ ﾄ ｱｻﾒｼ,海苔と卵と朝めし,1,1815,0,42200,1
9784877587338,ﾀﾞｲﾄﾞｺﾛ ﾉ ﾒｱﾘ- ﾎﾟﾋﾟﾝｽﾞ ｵﾊﾅｼ ﾄ ｵﾘﾖｳﾘ ﾉ-ﾄ,台所のメアリー・ポピンズ　おはなしとお料,1,1760,0,44200,1
9784101104430,ﾌﾓｳ ﾁﾀｲ 4,不毛地帯　　　４,1,869,0,41100,1
9784101104409,ﾌﾓｳﾁﾀｲ 1 ｼﾝｿｳﾊﾞﾝ,不毛地帯　１　新装版,1,1045,0,41100,1
9784102010112,ｶﾗﾏ-ｿﾞﾌ ﾉ ｷﾖｳﾀﾞｲ ﾁﾕｳ,カラマーゾフの兄弟　中,1,990,0,41100,1
9784102010105,ｶﾗﾏｰｿﾞﾌﾉｷﾖｳﾀﾞｲ ｼﾞﾖｳ,カラマーゾフの兄弟　上,1,1045,0,41100,1
9784101050454,ｷﾝｶｸｼﾞ,金閣寺,1,737,0,41100,1
9784101156507,ﾑｶｼﾉｱｼﾞ,むかしの味,1,440,0,41100,1
9784101104416,ﾌﾓｳﾁﾀｲ 2,不毛地帯　２,1,869,0,41100,1
9784101001661,ｵｻﾞﾜ ｾｲｼﾞ ｻﾝ ﾄ ｵﾝｶﾞｸ ﾆ ﾂｲﾃ ﾊﾅｼ ｵ ｽﾙ,小澤征爾さんと、音楽について話をする,1,781,0,41100,1
9784061333468,ﾎﾂｷﾖｸ ｻ-ｶｽ,北極サーカス,1,1650,0,47110,1
9784101104447,ﾌﾓｳ ﾁﾀｲ,不毛地帯　第５巻,1,859,0,41100,1
9784102010129,ｶﾗﾏｰｿﾞﾌﾉｷﾖｳﾀﾞｲ ｹﾞ,カラマーゾフの兄弟　下,1,1045,0,41100,1
9784479320210,ﾆﾕｳﾖ-ｸｱﾒﾃﾞﾓｶｻｵｻｽﾉﾜﾜﾀ,ニューヨーク、雨でも傘をさすの,1,858,0,41100,1
9784344429529,ｿﾞｸﾎﾞｸﾉﾈｴﾁﾔﾝ,続・僕の姉ちゃん,1,594,0,41100,1
9784344430075,ｼﾞﾕｳｺﾞ ﾉ ﾅﾂ ｹﾞ,十五の夏　下,1,957,0,41100,1
9784344430068,ｼﾞﾕｳｺﾞﾉﾅﾂ ｼﾞﾖｳ,十五の夏　　　上,1,957,0,41100,1
9784344430808,ﾔﾂﾊﾟﾘ ﾎﾞｸ ﾉ ﾈｴﾁﾔﾝ,やっぱり、僕の姉ちゃん,1,649,0,41100,1
9784344427051,ﾎﾞｸﾉﾈｴﾁﾔﾝ,僕の姉ちゃん,1,506,0,41100,1
9784480434555,ﾅﾘﾜｲ ｵ ﾂｸﾙ ｼﾞﾝｾｲ ｵ ﾇｽﾏﾚﾅｲ ﾊﾀﾗｷｶﾀ,ナリワイをつくる　人生を盗まれない働き方,1,748,0,41100,1
9784101069210,ﾌﾞﾗﾝｺﾉﾘ ﾌﾞﾗﾝｺ ﾉﾘ,ぶらんこ乗り,1,572,0,41100,1
9784591154441,ｱﾙｶｼﾗｼﾖﾃﾝ,あるかしら書店,1,1320,0,42200,1
9784492444689,13 ｻｲ ｶﾗ ﾉ ﾁｾｲｶﾞｸ,１３歳からの地政学,1,1650,0,43300,1
9784344954380,ｺﾞｴﾐﾖGAULT&MILLAU,Ｇａｕｌｔ　＆　Ｍｉｌｌａｕ　２０２２,1,2999,0,48102,1
9784478108345,ﾆﾕｰﾀｲﾌﾟﾉｼﾞﾀﾞｲｼﾝｼﾞﾀﾞｲｵｲｷﾇｸ24ﾉｼｺ,ニュータイプの時代　新時代を生き抜く２４,1,1760,0,47700,1
9784635823197,ｱﾒﾘｶ ﾉ ｱﾘﾌﾚﾀ ﾏﾁ ﾃﾞ,アメリカのありふれた町で,1,2310,0,42200,1
9784344036239,ｱｹｶﾞﾀﾉﾜｶﾓﾉﾀﾁ,明け方の若者たち,1,1540,0,42100,1
9784344426443,ｻ-ｶｽﾅｲﾄ,サーカスナイト,1,715,0,41100,1
9784344037694,ﾘﾎﾞﾙﾊﾞ-,リボルバー,1,1760,0,42100,1
9784781620428,ｻﾊﾞﾉｶﾝｽﾞﾒｳﾁﾕｳｴｲｸ,さばの缶づめ、宇宙へいく,1,1650,0,42200,1
9784781611495,ﾀﾓﾘｶﾞｸ,タモリ学,1,1100,0,42200,1
9784591174326,ｿﾉﾎﾝﾜ,その本は,1,1650,0,42200,1
9784756256218,ｴｲｶﾞﾄﾀﾋﾞｽﾙ365ﾆﾁ ﾓﾉｶﾞﾀﾘﾉｱﾙﾌｳｹｲ,映画と旅する３６５日,1,2200,0,46180,1
9784478109182,13ｻｲｶﾗﾉｱｰﾄｼｺｳｼﾞﾌﾞﾝﾀﾞｹﾉｺﾀｴｶﾞﾐﾂｶ,１３歳からのアート思考「自分だけの答え」,1,1980,0,47700,1
9784909474537,ｽｺﾞｲｺﾄｶﾞｻｲｺﾞﾆｵｺﾙｲﾗｽﾄ,すごいことが最後に起こる！イラ,1,2200,0,46100,1
9784122018334,ｼﾂﾊﾟｲ ﾉ ﾎﾝｼﾂ,失敗の本質,1,838,0,41100,1
9784040733678,ﾊﾝｻﾞｲ ｼﾝﾘ ﾌﾞﾝｾｷﾊﾝ ﾔｷﾞ ｺﾊﾙ ﾊﾛｳｲﾝ ﾉ ﾊﾅ,犯罪心理分析班・八木小春　ハロウィンの花,1,748,0,41100,1
9784151718540,ｶｲｼﾞﾖｳｼ,解錠師,1,1034,0,41100,1
9784048967709,ﾄｳｷﾖｳ ﾋﾔﾂｹｲ,東京百景,1,726,0,41100,1
9784150019426,ﾃﾞｲｵｹﾞﾈｽ ﾍﾝｿｳｷﾖｸ,ディオゲネス変奏曲,1,1870,0,41400,1
9784334752071,ﾔｶﾝ ﾋｺｳ,夜間飛行,1,594,0,41100,1
9784150102296,ｱﾝﾄﾞﾛｲﾄﾞ ﾜ ﾃﾞﾝｷﾋﾂｼﾞ ﾉ ﾕﾒ ｵ ﾐﾙｶ,アンドロイドは電気羊の夢を見るか？,1,814,0,41100,1
9784122072282,ﾌﾞﾝ ﾄ ﾎﾝ ﾄ ﾀﾋﾞ ﾄ,文と本と旅と,1,1100,0,41100,1
9784309467276,ﾆﾕ-ﾖ-ｸ ｽｹﾂﾁﾌﾞﾂｸ,ニューヨーク・スケッチブック,1,968,0,41100,1
9784418202201,ﾄｳｷﾖｳｹﾞｲﾀﾞｲﾃﾞｵｿﾜﾙｾｲﾖｳﾋﾞｼﾞﾕﾂﾉﾐｶ,東京藝大で教わる西洋美術の見かた,1,1760,0,46300,1
9784847093708,ｽｺﾞｲ ﾃﾇｷ ｲﾏ ﾖﾘ ﾕﾙｸ ﾊﾀﾗｲﾃ ｲﾏ ﾖﾘ ﾋﾖｳｶ ｻﾚﾙ,すごい手抜き　今よりゆるくはたらいて、今,1,1320,0,47700,1
9784838732067,ｷﾖｳﾓｺﾞｷｹﾞﾝﾖｳ,今日もごきげんよう,1,1540,0,42200,1
9784591169698,ｶｿﾞｸ ﾉ ｱｼﾞ,家族の味,1,1540,0,42200,1
9784124035063,ﾜ-ﾙｽﾞ ｴﾝﾄﾞ ｾｶｲ ﾉ ﾊﾃ,ワールズ・エンド（世界の果て）,1,1320,0,42180,1
9784815605223,ｳﾁﾕｳﾋｺｳｼｾﾝﾊﾞﾂｼｹﾝ ﾌｱｲﾅﾘｽﾄﾉｷｴﾅｲｷ,宇宙飛行士選抜試験　ファイナリストの消え,1,990,0,41400,1
9784334035709,ﾄﾞｷﾕﾒﾝﾄ ｳﾁﾕｳ ﾋｺｳｼ ｾﾝﾊﾞﾂ ｼｹﾝ,ドキュメント　宇宙飛行士選抜試験,1,880,0,41400,1
9784591169742,ｼﾅﾅｲ ﾖｳﾆ ｶｾｸﾞ,死なないように稼ぐ。,1,946,0,41400,1
9784000063395,ﾄｷﾀｸﾅﾙｽｳｶﾞｸ,解きたくなる数学,1,1980,0,44130,1
9784837928560,ｺﾄﾞﾓﾉｻｲﾉｳｵﾉﾊﾞｽﾓﾝﾃﾂｿｰﾘｷﾖｳｸﾞ100,子どもの才能を伸ばすモンテッソーリ教具１,1,1760,0,47700,1
9784344903364,ﾁｼｷｾﾞﾛｶﾗﾉｷﾝﾀﾞｲｶｲｶﾞﾆﾕ,知識ゼロからの近代絵画入門,1,1430,0,46100,1
9784142231331,ﾄﾞｽﾄｴﾌｽｷ- ｶﾗﾏ-ｿﾞﾌ ﾉ ｷﾖｳﾀﾞｲ,ドストエフスキー　カラマーゾフの兄弟,1,599,0,40130,1
9784122071599,ﾀﾋﾞﾉｴﾆﾂｷ,旅の絵日記,1,902,0,41100,1
9784334748968,ﾀﾞｲｲﾝｸﾞｱｲ,ダイイング・アイ,1,733,0,41100,1
9784101156064,ｼﾖｸﾀｸ ﾉ ｼﾞﾖｳｹｲ,食卓の情景,1,649,0,41100,1
9784101014319,ﾕﾙｻﾚﾖｳﾄﾜｵﾓｲﾏｾﾝ,許されようとは思いません,1,649,0,41100,1
9784309463346,ｵﾝ ｻﾞ ﾛ-ﾄﾞ,オン・ザ・ロード,1,1045,0,41100,1
9784150413330,ｱﾙｼﾞﾔ-ﾉﾝ ﾆ ﾊﾅﾀﾊﾞ ｵ,アルジャーノンに花束を　新版,1,1078,0,41100,1
9784488427047,ﾀﾙﾄﾀﾀﾝﾉﾕﾒ,タルト・タタンの夢,1,770,0,41100,1
9784309413860,ﾆﾕ-ﾖ-ｸ ﾖﾘ ﾌｼｷﾞ,ニューヨークより不思議,1,1210,0,41100,1
9784167483159,ﾆﾎﾝﾉｲﾁﾊﾞﾝﾅｶﾞｲﾋ ｹﾂﾃｲﾊﾞﾝ,日本のいちばん長い日　決定版,1,770,0,41100,1
9784101014326,ﾋ ﾉ ﾅｲ ﾄｺﾛ ﾆ ｹﾑﾘ ﾜ,火のないところに煙は,1,649,0,41100,1
9784006032951,ｾﾝｿｳ ﾜ ｵﾝﾅ ﾉ ｶｵ ｵ ｼﾃ ｲﾅｲ,戦争は女の顔をしていない,1,1540,0,41100,1
9784022617965,ｵｵｴﾄﾞ ｻｶﾐﾁ ﾀﾝﾎﾞｳ ﾄｳｷﾖｳ ﾉ ｻｶ ﾆ ﾋｿﾑ ﾚｷｼ ﾉ,大江戸坂道探訪　東京の坂にひそむ歴史の謎,1,748,0,41100,1
9784167515027,ﾀﾋﾞ ｵ ｽﾙ ｷ,旅をする木,1,660,0,41100,1
9784001140583,ﾎﾋﾞﾂﾄ ﾉ ﾎﾞｳｹﾝ ｼﾞﾖｳ,ホビットの冒険　上,1,880,0,47100,1
9784001140590,,ホビットの冒険　下,1,836,0,47100,1
9784001140446,ﾎﾞｳｹﾝｼﾔﾀﾁ ｶﾞﾝﾊﾞ ﾄ ｼﾞﾕｳｺﾞﾋｷ ﾉ ﾅｶﾏ 15,冒険者たち,1,836,0,47100,1
9784001145748,ｵｳ ｴﾉ ﾃｶﾞﾐ ｼﾞﾖｳ,王への手紙　上,1,924,0,47100,1
9784001145755,ｵｳ ｴﾉ ﾃｶﾞﾐ ｹﾞ,王への手紙　下,1,924,0,47100,1
9784591172506,ｵｲｼｲｺｿﾀﾞﾃ,おいしい子育て,1,1540,0,42200,1
9784120047886,ﾏｶﾝﾏﾗﾝ ﾆｼﾞﾕｳｻﾝｼﾞﾉﾔｼﾖｸｶﾌｴ,マカン・マラン　二十三時の夜食カフェ,1,1650,0,42100,1
9784870314917,ﾆﾁﾆﾁ ｺﾚ ｺｳｼﾞﾂ ｵﾁﾔ ｵｼｴﾃ ｸﾚﾀ ｼﾞﾕｳｺﾞ ﾉ ｼｱﾜｾ,日日是好日　「お茶」が教えてくれた１５の,1,1650,0,42200,1
9784152098993,ｲﾌﾞｷ,息吹,1,2090,0,42180,1
9784000240055,,デザインのデザイン,1,2090,0,46300,1
9784909044341,ﾘﾕｳｼﾞｼｷｼｺｳﾉﾚｼﾋﾟ,リュウジ式至高のレシピ,1,1650,0,44200,1
9784023340497,ｺﾞﾊﾝ ﾃﾞｷﾀﾖ ｷﾖｳ ﾅﾆ ﾂｸﾛｳ ﾅﾆ ﾀﾍﾞﾙ ｱﾙ ﾋ ﾉ,ごはんできたよ！今日、何作ろう！？何食べ,1,1870,0,44200,1
9784041019504,ﾊﾝｻﾞｲｼﾔ,犯罪者　上,1,924,0,41100,1
9784041019511,ﾊﾝｻﾞｲｼﾔｹﾞ,犯罪者　下,1,836,0,41100,1
9784396348120,ﾗﾝﾁｻﾞｹ ｵｶﾜﾘﾋﾞﾖﾘ,ランチ酒　おかわり日和,1,825,0,41100,1
9784405120099,ﾁｾｲｶﾞｸ,地政学,1,1320,0,43100,1
9784150019587,ｼﾎﾞｳ ﾂｳﾁｼﾖ ｱﾝｺｸｼﾔ,死亡通知書暗黒者,1,1980,0,41400,1
9784152092854,ﾖﾙ ﾉ ｻ-ｶｽ,夜のサーカス,1,2970,0,42180,1
9784152100641,ﾄﾞｳｼ ｼﾖｳｼﾞﾖ ﾖ ﾃｷ ｵ ｳﾃ,同志少女よ、敵を撃て,1,2090,0,42100,1
9784396636098,ﾗﾝﾁｻﾞｹ ｷﾖｳ ﾓ ﾏﾝﾌﾟｸ,ランチ酒今日もまんぷく,1,1650,0,42100,1
9784152099488,ｻﾝﾀｲ 2 ｱﾝｺｸ ｼﾝﾘﾝ ｼﾞﾖｳ,三体　　　２　黒暗森林　上,1,1870,0,42180,1
9784152099495,ｻﾝﾀｲ,三体　２下,1,1870,0,42180,1
9784152098702,ｻﾝﾀｲ,三体,1,2090,0,42180,1
9784152101334,ｻﾝﾀｲｴﾂｸｽｶﾝｿｳﾉｿﾗ,三体Ｘ　観想之宙,1,2090,0,42180,1
9784152100214,ｻﾝﾀｲ 3 ｼｼﾝ ｴｲｾｲ ｹﾞ,三体　　　３　死神永生　下,1,2090,0,42180,1
9784152100207,ｻﾝﾀｲ 3 ｼｼﾝ ｴｲｾｲ ｼﾞﾖｳ,三体　　　３　死神永生　上,1,2090,0,42180,1
9784001145014,ﾊﾃｼﾅｲ ﾓﾉｶﾞﾀﾘ ｼﾞﾖｳ,はてしない物語　上,1,836,0,47100,1
9784001145021,ﾊﾃｼﾅｲ ﾓﾉｶﾞﾀﾘ ｹﾞ,はてしない物語　下,1,924,0,47100,1
9784001142235,ﾀﾞｲﾘｷ ﾉ ﾜ-ﾆﾔ,大力のワーニャ,1,792,0,47100,1
9784001142006,ﾁﾎﾟﾘ-ﾉﾉﾎﾞｳｹﾝ,チポリーノの冒険,1,880,0,47100,1
9784001140248,ﾄﾞﾘﾄﾙ ｾﾝｾｲ ﾉ ｻ-ｶｽ ﾓﾉｶﾞﾀﾘ 4,ドリトル先生のサーカス　ドリトル先４新版,1,946,0,47100,1
9784309029788,ﾒﾛﾝﾄｽﾝｹﾞｷ ｸｲｼﾝﾎﾞｳｴﾂｾｲｹﾂｻｸｾﾝ,メロンと寸劇　食いしん坊エッセイ傑作選,1,1870,0,42200,1
9784022517418,ﾅﾝﾄｶ ﾅﾗﾅｲ ｼﾞﾀﾞｲ ﾉ ｺｳﾌｸﾛﾝ,何とかならない時代の幸福論,1,1485,0,42200,1
9784152100542,ﾅﾆﾓｼﾅｲ,何もしない,1,2530,0,47700,1
9784087718089,ﾃﾉﾋﾗﾆﾈﾑﾙﾌﾞﾀｲ,掌に眠る舞台,1,1815,0,42100,1
9784761272272,ﾖﾘｽｸﾅｲｲｷｶﾀ,より少ない生き方,1,1650,0,47700,1
9784761274078,ｽﾃﾙ ﾃ ｵ ﾇｸ ｶﾝｶﾞｴﾅｲ ﾂｷ 460 ｼﾞｶﾝ ﾛｳﾄﾞｳ ｶﾗ,捨てる。手を抜く。考えない。　月４６０時,1,1540,0,47700,1
9784569848570,ﾌﾂｳﾉｶｲｼﾔｲﾝﾃﾞﾓｶﾌﾞﾃﾞ1ｵｸｴﾝﾂｸﾙﾎｳﾎｳ,普通の会社員でも株で１億円つくる方法をイ,1,1540,0,43300,1
9784837927525,ﾓﾝﾃﾂｿ-ﾘ ｷﾖｳｲｸ ﾃﾞ ｻｲﾉｳ ｵ ｸﾞﾝｸﾞﾝ ﾉﾊﾞｽ,モンテッソーリ教育で才能をぐんぐん伸ばす！,1,1540,0,47700,1
9784837928157,3 ｶﾗ 6 ｻｲ ﾏﾃﾞ ﾉ ｼﾞﾂｾﾝﾊﾞﾝ ﾓﾝﾃﾂｿ-ﾘ ｷﾖｳｲｸ,３～６歳までの実践版モンテッソーリ教育で,1,1650,0,47700,1
9784622039709,ﾖﾙ ﾄ ｷﾘ,夜と霧　新版,1,1650,0,42480,1
9784622086284,ｴﾙｻﾚﾑ ﾉ ｱｲﾋﾏﾝ ｱｸ ﾉ ﾁﾝﾌﾟｻ ﾆ ﾂｲﾃ ﾉ ﾎｳｺｸ,エルサレムのアイヒマン　新版　悪の陳腐さ,1,4840,0,42300,1
9784766128994,ﾃﾞﾘｶｼ- ﾀｲｿｳ,デリカシー体操,1,1320,0,46300,1
9784874604830,ﾁｲｻﾅ ﾓﾘ ﾉ ｲｴ,小さな森の家,1,2563,0,44330,1
9784494002672,ﾑｼﾀﾁ ﾉ ｻ-ｶｽ,むしたちのサ－カス,1,1430,0,47110,1
9784140333105,ﾀﾂﾐ ﾖｼｺ ｺﾞﾊﾝ ﾄ ｼﾙﾓﾉ,辰巳芳子ご飯と汁物,1,2640,0,44200,1
9784418193257,ｷﾖｳｷﾞｵﾝ ﾊﾏｻｸ ﾘﾖｳﾘ ｷﾖｳｼﾂ,京ぎをん浜作料理教室,1,1980,0,44200,1
9784838731589,ｼﾗｻｷ ﾁﾔｶｲ ﾉ ﾊﾂｺｳ ﾃｲｼﾖｸ,白崎茶会の発酵定食,1,1540,0,44200,1
9784861526848,ﾊｼﾞﾒﾃ ﾉ ｶｲｶﾞ ﾉ ﾚｷｼ ﾐﾙ ｴｶﾞｸ ﾄﾙ ﾉ ﾋﾐﾂ ｶｸ,はじめての絵画の歴史－「見る」「描く」「,1,2750,0,46300,1
9784750515137,ﾆﾕ-ﾖ-ｸ ﾃﾞ ｶﾝｶﾞｴﾁﾕｳ 2,ニューヨークで考え中　　　２,1,1100,0,40200,1
9784750516776,ﾆﾕ-ﾖ-ｸﾃﾞｶﾝｶﾞｴﾁﾕｳ 3,ニューヨークで考え中　　　３,1,1100,0,40200,1
9784750514291,ﾆﾕｳﾖ-ｸﾃﾞｶﾝｶﾞｴﾁﾕｳ,ニューヨークで考え中,1,1100,0,40200,1
9784398145963,ﾄｳｷﾖｳ ﾆｼﾞﾕｳｻﾝｸ ﾃﾞｺﾎﾞｺ ﾁｽﾞ,東京２３区凸凹地図,1,2200,0,48102,1
9784835646510,2022 ｻﾞ ﾀﾍﾞﾛｸﾞ ｱﾜ-ﾄﾞ ｺｳｼ,’２２　ＴｈｅＴａｂｅｌｏｇＡｗａｒｄ公,1,2750,0,44200,1
9784947702395,ｼﾝ ｺﾞ-ｺﾞ- ｲﾝﾄﾞ ｺﾞ-,新ゴーゴー・インド,1,1760,0,48102,1
9784947702487,ｼﾝ ｺﾞ- ｺﾞ- ｱｼﾞｱ ｹﾞ ｺﾞ-ｺﾞ-,新ゴーゴー・アジア　下巻,1,1760,0,48102,1
9784947702470,ｼﾝ ｺﾞ- ｺﾞ- ｱｼﾞｱ ｼﾞﾖｳ ｺﾞ-ｺﾞ-,新ゴーゴー・アジア　上巻,1,1760,0,48102,1
9784766129540,ｲﾁｼﾞﾕｳ ｲﾂｻｲ ﾃﾞ ﾖｲ ﾄ ｲｳ ﾃｲｱﾝ,一汁一菜でよいという提案,1,1650,0,44200,1
9784048971720,ｶﾏｸﾗｵｵﾊﾏﾂﾏﾐﾄﾗﾉﾏｷ,鎌倉おおはま　つまみ虎の卷,1,2090,0,44200,1
9784803804003,ﾀﾋﾞﾀﾋﾞﾉﾀﾋﾞ,たびたびの旅,1,1980,0,41100,1
9784124034950,ﾀﾉﾑ ｶﾗ ｼｽﾞｶ ﾆ ｼﾃ ｸﾚ 1 ﾀﾉﾑｶﾗ ｼﾃｸﾚ,頼むから静かにしてくれ　　　１,1,1100,0,42180,1
9784124034967,ﾀﾉﾑ ｶﾗ ｼｽﾞｶ ﾆ ｼﾃ ｸﾚ 2 ﾀﾉﾑｶﾗ,頼むから静かにしてくれ　　　２,1,1100,0,42180,1
9784522438121,ｵｳﾁ ﾓﾝﾃﾂｿ-ﾘ ﾊｼﾞﾒﾏｽ ｲｷﾇｸ ﾁｶﾗ ﾉ ﾉﾊﾞｼｶﾀ,おうちモンテッソーリはじめます－生き抜く,1,1760,0,43600,1
9784816367632,ﾘﾕｳ ｶﾞ ﾜｶﾚﾊﾞ ﾓﾂﾄ ｵｲｼｲ ｺ-ﾋ- ｵ ﾀﾉｼﾑ ｷﾖｳｶｼﾖ,理由がわかればもっとおいしい！コーヒーを楽しむ教科書,1,1518,0,44200,1
9784807165872,ﾁｽﾞﾁﾖｳ ﾉ ﾌｶﾖﾐ ﾋﾔｸﾈﾝ ﾉ ﾍﾝｾﾝ,地図帳の深読み１００年の変遷,1,1980,0,48102,1
